"id,""nextbuydate"",""bought_btc"",""spent_eur"",""startdate"",""completedbuy"",""monthlybuy"",""period"",""machinetype"",""duration"",""status"",""parent"",""api_key"",""user_id"",""trading_pair"",""exchange"",""pending"",""id-2"",""user_id-2"",""machine_id"",""amount"",""next_amount"""
"35,""1535760000"",""0.04649805"",""270.00226"",""1533081600"",53,""270"",""49600"",2,""2678400"",0,33,5,1,""btceur"",""Bitstamp"",NULL,136,7,35,""100"",""100"""
"35,""1535760000"",""0.04649805"",""270.00226"",""1533081600"",53,""270"",""49600"",2,""2678400"",0,33,5,1,""btceur"",""Bitstamp"",NULL,137,8,35,""20"",""20"""
"36,""1535760000"",""0.99572843"",""269.998"",""1533081600"",53,""270"",""49600"",2,""2678400"",0,34,5,1,""etheur"",""Bitstamp"",NULL,144,6,36,""15"",""15"""
"36,""1535760000"",""0.99572843"",""269.998"",""1533081600"",53,""270"",""49600"",2,""2678400"",0,34,5,1,""etheur"",""Bitstamp"",NULL,149,11,36,""25"",""25"""
"36,""1535760000"",""0.99572843"",""269.998"",""1533081600"",53,""270"",""49600"",2,""2678400"",0,34,5,1,""etheur"",""Bitstamp"",NULL,148,10,36,""25"",""25"""
"36,""1535760000"",""0.99572843"",""269.998"",""1533081600"",53,""270"",""49600"",2,""2678400"",0,34,5,1,""etheur"",""Bitstamp"",NULL,147,9,36,""10"",""10"""
"36,""1535760000"",""0.99572843"",""269.998"",""1533081600"",53,""270"",""49600"",2,""2678400"",0,34,5,1,""etheur"",""Bitstamp"",NULL,146,8,36,""20"",""20"""
"36,""1535760000"",""0.99572843"",""269.998"",""1533081600"",53,""270"",""49600"",2,""2678400"",0,34,5,1,""etheur"",""Bitstamp"",NULL,145,7,36,""100"",""100"""
"36,""1535760000"",""0.99572843"",""269.998"",""1533081600"",53,""270"",""49600"",2,""2678400"",0,34,5,1,""etheur"",""Bitstamp"",NULL,141,1,36,""0"",""0"""
"36,""1535760000"",""0.99572843"",""269.998"",""1533081600"",53,""270"",""49600"",2,""2678400"",0,34,5,1,""etheur"",""Bitstamp"",NULL,142,4,36,""25"",""25"""
"36,""1535760000"",""0.99572843"",""269.998"",""1533081600"",53,""270"",""49600"",2,""2678400"",0,34,5,1,""etheur"",""Bitstamp"",NULL,143,5,36,""50"",""50"""
"37,""1538352000"",""0.047685612"",""269.99902"",""1535760000"",53,""270"",""48000"",2,""2592000"",0,35,5,1,""btceur"",""Bitstamp"",NULL,156,10,37,""25"",""25"""
"37,""1538352000"",""0.047685612"",""269.99902"",""1535760000"",53,""270"",""48000"",2,""2592000"",0,35,5,1,""btceur"",""Bitstamp"",NULL,155,9,37,""10"",""10"""
"37,""1538352000"",""0.047685612"",""269.99902"",""1535760000"",53,""270"",""48000"",2,""2592000"",0,35,5,1,""btceur"",""Bitstamp"",NULL,154,8,37,""20"",""20"""
"37,""1538352000"",""0.047685612"",""269.99902"",""1535760000"",53,""270"",""48000"",2,""2592000"",0,35,5,1,""btceur"",""Bitstamp"",NULL,153,7,37,""100"",""100"""
"37,""1538352000"",""0.047685612"",""269.99902"",""1535760000"",53,""270"",""48000"",2,""2592000"",0,35,5,1,""btceur"",""Bitstamp"",NULL,152,6,37,""15"",""15"""
"37,""1538352000"",""0.047685612"",""269.99902"",""1535760000"",53,""270"",""48000"",2,""2592000"",0,35,5,1,""btceur"",""Bitstamp"",NULL,150,4,37,""25"",""25"""
"37,""1538352000"",""0.047685612"",""269.99902"",""1535760000"",53,""270"",""48000"",2,""2592000"",0,35,5,1,""btceur"",""Bitstamp"",NULL,157,11,37,""25"",""25"""
"37,""1538352000"",""0.047685612"",""269.99902"",""1535760000"",53,""270"",""48000"",2,""2592000"",0,35,5,1,""btceur"",""Bitstamp"",NULL,151,5,37,""50"",""100"""
"38,""1538352000"",""1.4069477"",""269.98703"",""1535760000"",53,""270"",""48000"",2,""2592000"",0,36,5,1,""etheur"",""Bitstamp"",NULL,162,7,38,""100"",""100"""
"38,""1538352000"",""1.4069477"",""269.98703"",""1535760000"",53,""270"",""48000"",2,""2592000"",0,36,5,1,""etheur"",""Bitstamp"",NULL,164,9,38,""10"",""10"""
"38,""1538352000"",""1.4069477"",""269.98703"",""1535760000"",53,""270"",""48000"",2,""2592000"",0,36,5,1,""etheur"",""Bitstamp"",NULL,165,10,38,""25"",""25"""
"38,""1538352000"",""1.4069477"",""269.98703"",""1535760000"",53,""270"",""48000"",2,""2592000"",0,36,5,1,""etheur"",""Bitstamp"",NULL,166,11,38,""25"",""25"""
"38,""1538352000"",""1.4069477"",""269.98703"",""1535760000"",53,""270"",""48000"",2,""2592000"",0,36,5,1,""etheur"",""Bitstamp"",NULL,160,5,38,""50"",""0"""
"38,""1538352000"",""1.4069477"",""269.98703"",""1535760000"",53,""270"",""48000"",2,""2592000"",0,36,5,1,""etheur"",""Bitstamp"",NULL,158,1,38,""0"",""0"""
"38,""1538352000"",""1.4069477"",""269.98703"",""1535760000"",53,""270"",""48000"",2,""2592000"",0,36,5,1,""etheur"",""Bitstamp"",NULL,159,4,38,""25"",""25"""
"38,""1538352000"",""1.4069477"",""269.98703"",""1535760000"",53,""270"",""48000"",2,""2592000"",0,36,5,1,""etheur"",""Bitstamp"",NULL,161,6,38,""15"",""15"""
"38,""1538352000"",""1.4069477"",""269.98703"",""1535760000"",53,""270"",""48000"",2,""2592000"",0,36,5,1,""etheur"",""Bitstamp"",NULL,163,8,38,""20"",""20"""
"39,""1541030412"",""1.2171206"",""219.99454"",""1538352000"",43,""220"",""60873"",2,""2678400"",0,38,5,1,""etheur"",""Bitstamp"",NULL,167,1,39,""0"",""0"""
"39,""1541030412"",""1.2171206"",""219.99454"",""1538352000"",43,""220"",""60873"",2,""2678400"",0,38,5,1,""etheur"",""Bitstamp"",NULL,169,6,39,""15"",""15"""
"39,""1541030412"",""1.2171206"",""219.99454"",""1538352000"",43,""220"",""60873"",2,""2678400"",0,38,5,1,""etheur"",""Bitstamp"",NULL,168,4,39,""25"",""25"""
"39,""1541030412"",""1.2171206"",""219.99454"",""1538352000"",43,""220"",""60873"",2,""2678400"",0,38,5,1,""etheur"",""Bitstamp"",NULL,170,7,39,""100"",""100"""
"39,""1541030412"",""1.2171206"",""219.99454"",""1538352000"",43,""220"",""60873"",2,""2678400"",0,38,5,1,""etheur"",""Bitstamp"",NULL,171,8,39,""20"",""20"""
"39,""1541030412"",""1.2171206"",""219.99454"",""1538352000"",43,""220"",""60873"",2,""2678400"",0,38,5,1,""etheur"",""Bitstamp"",NULL,172,9,39,""10"",""10"""
"39,""1541030412"",""1.2171206"",""219.99454"",""1538352000"",43,""220"",""60873"",2,""2678400"",0,38,5,1,""etheur"",""Bitstamp"",NULL,174,11,39,""25"",""25"""
"39,""1541030412"",""1.2171206"",""219.99454"",""1538352000"",43,""220"",""60873"",2,""2678400"",0,38,5,1,""etheur"",""Bitstamp"",NULL,173,10,39,""25"",""25"""
"39,""1541030412"",""1.2171206"",""219.99454"",""1538352000"",43,""220"",""60873"",2,""2678400"",0,38,5,1,""etheur"",""Bitstamp"",NULL,175,5,39,""0"",""0"""
"40,""1541030400"",""0.057110213"",""319.991"",""1538352000"",63,""320"",""41850"",2,""2678400"",0,37,5,1,""btceur"",""Bitstamp"",NULL,180,9,40,""10"",""10"""
"40,""1541030400"",""0.057110213"",""319.991"",""1538352000"",63,""320"",""41850"",2,""2678400"",0,37,5,1,""btceur"",""Bitstamp"",NULL,178,7,40,""100"",""100"""
"40,""1541030400"",""0.057110213"",""319.991"",""1538352000"",63,""320"",""41850"",2,""2678400"",0,37,5,1,""btceur"",""Bitstamp"",NULL,177,6,40,""15"",""15"""
"40,""1541030400"",""0.057110213"",""319.991"",""1538352000"",63,""320"",""41850"",2,""2678400"",0,37,5,1,""btceur"",""Bitstamp"",NULL,176,4,40,""25"",""25"""
"40,""1541030400"",""0.057110213"",""319.991"",""1538352000"",63,""320"",""41850"",2,""2678400"",0,37,5,1,""btceur"",""Bitstamp"",NULL,183,5,40,""100"",""100"""
"40,""1541030400"",""0.057110213"",""319.991"",""1538352000"",63,""320"",""41850"",2,""2678400"",0,37,5,1,""btceur"",""Bitstamp"",NULL,182,11,40,""25"",""25"""
"40,""1541030400"",""0.057110213"",""319.991"",""1538352000"",63,""320"",""41850"",2,""2678400"",0,37,5,1,""btceur"",""Bitstamp"",NULL,181,10,40,""25"",""25"""
"40,""1541030400"",""0.057110213"",""319.991"",""1538352000"",63,""320"",""41850"",2,""2678400"",0,37,5,1,""btceur"",""Bitstamp"",NULL,179,8,40,""20"",""20"""
"41,""1543622396"",""1.5761007"",""219.99623"",""1541030400"",43,""220"",""58909"",2,""2592000"",0,39,5,1,""etheur"",""Bitstamp"",NULL,186,6,41,""15"",""15"""
"41,""1543622396"",""1.5761007"",""219.99623"",""1541030400"",43,""220"",""58909"",2,""2592000"",0,39,5,1,""etheur"",""Bitstamp"",NULL,184,1,41,""0"",""0"""
"41,""1543622396"",""1.5761007"",""219.99623"",""1541030400"",43,""220"",""58909"",2,""2592000"",0,39,5,1,""etheur"",""Bitstamp"",NULL,185,4,41,""25"",""25"""
"41,""1543622396"",""1.5761007"",""219.99623"",""1541030400"",43,""220"",""58909"",2,""2592000"",0,39,5,1,""etheur"",""Bitstamp"",NULL,187,7,41,""100"",""100"""
"41,""1543622396"",""1.5761007"",""219.99623"",""1541030400"",43,""220"",""58909"",2,""2592000"",0,39,5,1,""etheur"",""Bitstamp"",NULL,188,8,41,""20"",""20"""
"41,""1543622396"",""1.5761007"",""219.99623"",""1541030400"",43,""220"",""58909"",2,""2592000"",0,39,5,1,""etheur"",""Bitstamp"",NULL,189,9,41,""10"",""10"""
"41,""1543622396"",""1.5761007"",""219.99623"",""1541030400"",43,""220"",""58909"",2,""2592000"",0,39,5,1,""etheur"",""Bitstamp"",NULL,190,10,41,""25"",""25"""
"41,""1543622396"",""1.5761007"",""219.99623"",""1541030400"",43,""220"",""58909"",2,""2592000"",0,39,5,1,""etheur"",""Bitstamp"",NULL,191,11,41,""25"",""25"""
"41,""1543622396"",""1.5761007"",""219.99623"",""1541030400"",43,""220"",""58909"",2,""2592000"",0,39,5,1,""etheur"",""Bitstamp"",NULL,192,5,41,""0"",""0"""
"42,""1543622400"",""0.069917165"",""319.995"",""1541030400"",63,""320"",""40500"",2,""2592000"",0,40,5,1,""btceur"",""Bitstamp"",NULL,195,7,42,""100"",""100"""
"42,""1543622400"",""0.069917165"",""319.995"",""1541030400"",63,""320"",""40500"",2,""2592000"",0,40,5,1,""btceur"",""Bitstamp"",NULL,196,8,42,""20"",""20"""
"42,""1543622400"",""0.069917165"",""319.995"",""1541030400"",63,""320"",""40500"",2,""2592000"",0,40,5,1,""btceur"",""Bitstamp"",NULL,197,9,42,""10"",""10"""
"42,""1543622400"",""0.069917165"",""319.995"",""1541030400"",63,""320"",""40500"",2,""2592000"",0,40,5,1,""btceur"",""Bitstamp"",NULL,193,4,42,""25"",""25"""
"42,""1543622400"",""0.069917165"",""319.995"",""1541030400"",63,""320"",""40500"",2,""2592000"",0,40,5,1,""btceur"",""Bitstamp"",NULL,198,10,42,""25"",""25"""
"42,""1543622400"",""0.069917165"",""319.995"",""1541030400"",63,""320"",""40500"",2,""2592000"",0,40,5,1,""btceur"",""Bitstamp"",NULL,199,11,42,""25"",""25"""
"42,""1543622400"",""0.069917165"",""319.995"",""1541030400"",63,""320"",""40500"",2,""2592000"",0,40,5,1,""btceur"",""Bitstamp"",NULL,200,5,42,""100"",""100"""
"42,""1543622400"",""0.069917165"",""319.995"",""1541030400"",63,""320"",""40500"",2,""2592000"",0,40,5,1,""btceur"",""Bitstamp"",NULL,194,6,42,""15"",""15"""
"43,""1546300812"",""2.38352"",""219.99666"",""1543622400"",43,""220"",""60873"",2,""2678400"",0,41,5,1,""etheur"",""Bitstamp"",NULL,208,11,43,""25"",""25"""
"43,""1546300812"",""2.38352"",""219.99666"",""1543622400"",43,""220"",""60873"",2,""2678400"",0,41,5,1,""etheur"",""Bitstamp"",NULL,201,1,43,""0"",""20"""
"43,""1546300812"",""2.38352"",""219.99666"",""1543622400"",43,""220"",""60873"",2,""2678400"",0,41,5,1,""etheur"",""Bitstamp"",NULL,209,5,43,""0"",""0"""
"43,""1546300812"",""2.38352"",""219.99666"",""1543622400"",43,""220"",""60873"",2,""2678400"",0,41,5,1,""etheur"",""Bitstamp"",NULL,218,12,43,""0"",""5"""
"43,""1546300812"",""2.38352"",""219.99666"",""1543622400"",43,""220"",""60873"",2,""2678400"",0,41,5,1,""etheur"",""Bitstamp"",NULL,202,4,43,""25"",""25"""
"43,""1546300812"",""2.38352"",""219.99666"",""1543622400"",43,""220"",""60873"",2,""2678400"",0,41,5,1,""etheur"",""Bitstamp"",NULL,203,6,43,""15"",""15"""
"43,""1546300812"",""2.38352"",""219.99666"",""1543622400"",43,""220"",""60873"",2,""2678400"",0,41,5,1,""etheur"",""Bitstamp"",NULL,204,7,43,""100"",""100"""
"43,""1546300812"",""2.38352"",""219.99666"",""1543622400"",43,""220"",""60873"",2,""2678400"",0,41,5,1,""etheur"",""Bitstamp"",NULL,205,8,43,""20"",""20"""
"43,""1546300812"",""2.38352"",""219.99666"",""1543622400"",43,""220"",""60873"",2,""2678400"",0,41,5,1,""etheur"",""Bitstamp"",NULL,206,9,43,""10"",""10"""
"43,""1546300812"",""2.38352"",""219.99666"",""1543622400"",43,""220"",""60873"",2,""2678400"",0,41,5,1,""etheur"",""Bitstamp"",NULL,207,10,43,""25"",""25"""
"44,""1546300800"",""0.09932031"",""319.9959"",""1543622400"",63,""320"",""41850"",2,""2678400"",0,42,5,1,""btceur"",""Bitstamp"",NULL,211,6,44,""15"",""15"""
"44,""1546300800"",""0.09932031"",""319.9959"",""1543622400"",63,""320"",""41850"",2,""2678400"",0,42,5,1,""btceur"",""Bitstamp"",NULL,219,12,44,""0"",""3"""
"44,""1546300800"",""0.09932031"",""319.9959"",""1543622400"",63,""320"",""41850"",2,""2678400"",0,42,5,1,""btceur"",""Bitstamp"",NULL,217,5,44,""100"",""100"""
"44,""1546300800"",""0.09932031"",""319.9959"",""1543622400"",63,""320"",""41850"",2,""2678400"",0,42,5,1,""btceur"",""Bitstamp"",NULL,216,11,44,""25"",""25"""
"44,""1546300800"",""0.09932031"",""319.9959"",""1543622400"",63,""320"",""41850"",2,""2678400"",0,42,5,1,""btceur"",""Bitstamp"",NULL,215,10,44,""25"",""25"""
"44,""1546300800"",""0.09932031"",""319.9959"",""1543622400"",63,""320"",""41850"",2,""2678400"",0,42,5,1,""btceur"",""Bitstamp"",NULL,214,9,44,""10"",""10"""
"44,""1546300800"",""0.09932031"",""319.9959"",""1543622400"",63,""320"",""41850"",2,""2678400"",0,42,5,1,""btceur"",""Bitstamp"",NULL,213,8,44,""20"",""20"""
"44,""1546300800"",""0.09932031"",""319.9959"",""1543622400"",63,""320"",""41850"",2,""2678400"",0,42,5,1,""btceur"",""Bitstamp"",NULL,212,7,44,""100"",""100"""
"44,""1546300800"",""0.09932031"",""319.9959"",""1543622400"",63,""320"",""41850"",2,""2678400"",0,42,5,1,""btceur"",""Bitstamp"",NULL,220,1,44,""0"",""22"""
"44,""1546300800"",""0.09932031"",""319.9959"",""1543622400"",63,""320"",""41850"",2,""2678400"",0,42,5,1,""btceur"",""Bitstamp"",NULL,210,4,44,""25"",""25"""
"45,""1548979189"",""2.2260303"",""244.996"",""1546300800"",48,""245"",""54661"",2,""2678400"",0,43,5,1,""etheur"",""Bitstamp"",NULL,225,9,45,""10"",""10"""
"45,""1548979189"",""2.2260303"",""244.996"",""1546300800"",48,""245"",""54661"",2,""2678400"",0,43,5,1,""etheur"",""Bitstamp"",NULL,226,10,45,""25"",""25"""
"45,""1548979189"",""2.2260303"",""244.996"",""1546300800"",48,""245"",""54661"",2,""2678400"",0,43,5,1,""etheur"",""Bitstamp"",NULL,222,6,45,""15"",""15"""
"45,""1548979189"",""2.2260303"",""244.996"",""1546300800"",48,""245"",""54661"",2,""2678400"",0,43,5,1,""etheur"",""Bitstamp"",NULL,221,4,45,""25"",""25"""
"45,""1548979189"",""2.2260303"",""244.996"",""1546300800"",48,""245"",""54661"",2,""2678400"",0,43,5,1,""etheur"",""Bitstamp"",NULL,223,7,45,""100"",""100"""
"45,""1548979189"",""2.2260303"",""244.996"",""1546300800"",48,""245"",""54661"",2,""2678400"",0,43,5,1,""etheur"",""Bitstamp"",NULL,224,8,45,""20"",""20"""
"45,""1548979189"",""2.2260303"",""244.996"",""1546300800"",48,""245"",""54661"",2,""2678400"",0,43,5,1,""etheur"",""Bitstamp"",NULL,227,11,45,""25"",""25"""
"45,""1548979189"",""2.2260303"",""244.996"",""1546300800"",48,""245"",""54661"",2,""2678400"",0,43,5,1,""etheur"",""Bitstamp"",NULL,228,5,45,""0"",""0"""
"45,""1548979189"",""2.2260303"",""244.996"",""1546300800"",48,""245"",""54661"",2,""2678400"",0,43,5,1,""etheur"",""Bitstamp"",NULL,230,12,45,""5"",""3"""
"45,""1548979189"",""2.2260303"",""244.996"",""1546300800"",48,""245"",""54661"",2,""2678400"",0,43,5,1,""etheur"",""Bitstamp"",NULL,229,1,45,""20"",""22"""
"46,""1548979173"",""0.107202955"",""344.99"",""1546300800"",68,""345"",""38817"",2,""2678400"",0,44,5,1,""btceur"",""Bitstamp"",NULL,235,9,46,""10"",""10"""
"46,""1548979173"",""0.107202955"",""344.99"",""1546300800"",68,""345"",""38817"",2,""2678400"",0,44,5,1,""btceur"",""Bitstamp"",NULL,233,7,46,""100"",""100"""
"46,""1548979173"",""0.107202955"",""344.99"",""1546300800"",68,""345"",""38817"",2,""2678400"",0,44,5,1,""btceur"",""Bitstamp"",NULL,232,6,46,""15"",""15"""
"46,""1548979173"",""0.107202955"",""344.99"",""1546300800"",68,""345"",""38817"",2,""2678400"",0,44,5,1,""btceur"",""Bitstamp"",NULL,231,4,46,""25"",""25"""
"46,""1548979173"",""0.107202955"",""344.99"",""1546300800"",68,""345"",""38817"",2,""2678400"",0,44,5,1,""btceur"",""Bitstamp"",NULL,240,1,46,""22"",""22"""
"46,""1548979173"",""0.107202955"",""344.99"",""1546300800"",68,""345"",""38817"",2,""2678400"",0,44,5,1,""btceur"",""Bitstamp"",NULL,239,12,46,""3"",""3"""
"46,""1548979173"",""0.107202955"",""344.99"",""1546300800"",68,""345"",""38817"",2,""2678400"",0,44,5,1,""btceur"",""Bitstamp"",NULL,238,5,46,""100"",""100"""
"46,""1548979173"",""0.107202955"",""344.99"",""1546300800"",68,""345"",""38817"",2,""2678400"",0,44,5,1,""btceur"",""Bitstamp"",NULL,237,11,46,""25"",""25"""
"46,""1548979173"",""0.107202955"",""344.99"",""1546300800"",68,""345"",""38817"",2,""2678400"",0,44,5,1,""btceur"",""Bitstamp"",NULL,236,10,46,""25"",""25"""
"46,""1548979173"",""0.107202955"",""344.99"",""1546300800"",68,""345"",""38817"",2,""2678400"",0,44,5,1,""btceur"",""Bitstamp"",NULL,234,8,46,""20"",""20"""
"47,""1551398379"",""2.2499063"",""244.997"",""1548979200"",48,""245"",""49371"",2,""2419200"",0,45,5,1,""etheur"",""Bitstamp"",NULL,246,10,47,""25"",""25"""
"47,""1551398379"",""2.2499063"",""244.997"",""1548979200"",48,""245"",""49371"",2,""2419200"",0,45,5,1,""etheur"",""Bitstamp"",NULL,241,4,47,""25"",""25"""
"47,""1551398379"",""2.2499063"",""244.997"",""1548979200"",48,""245"",""49371"",2,""2419200"",0,45,5,1,""etheur"",""Bitstamp"",NULL,242,6,47,""15"",""15"""
"47,""1551398379"",""2.2499063"",""244.997"",""1548979200"",48,""245"",""49371"",2,""2419200"",0,45,5,1,""etheur"",""Bitstamp"",NULL,243,7,47,""100"",""100"""
"47,""1551398379"",""2.2499063"",""244.997"",""1548979200"",48,""245"",""49371"",2,""2419200"",0,45,5,1,""etheur"",""Bitstamp"",NULL,244,8,47,""20"",""20"""
"47,""1551398379"",""2.2499063"",""244.997"",""1548979200"",48,""245"",""49371"",2,""2419200"",0,45,5,1,""etheur"",""Bitstamp"",NULL,245,9,47,""10"",""10"""
"47,""1551398379"",""2.2499063"",""244.997"",""1548979200"",48,""245"",""49371"",2,""2419200"",0,45,5,1,""etheur"",""Bitstamp"",NULL,247,11,47,""25"",""25"""
"47,""1551398379"",""2.2499063"",""244.997"",""1548979200"",48,""245"",""49371"",2,""2419200"",0,45,5,1,""etheur"",""Bitstamp"",NULL,248,5,47,""0"",""0"""
"47,""1551398379"",""2.2499063"",""244.997"",""1548979200"",48,""245"",""49371"",2,""2419200"",0,45,5,1,""etheur"",""Bitstamp"",NULL,249,12,47,""3"",""3"""
"47,""1551398379"",""2.2499063"",""244.997"",""1548979200"",48,""245"",""49371"",2,""2419200"",0,45,5,1,""etheur"",""Bitstamp"",NULL,250,1,47,""22"",""22"""
"48,""1551398409"",""0.10700416"",""344.99832"",""1548979200"",68,""345"",""35061"",2,""2419200"",0,46,5,1,""btceur"",""Bitstamp"",NULL,258,5,48,""100"",""100"""
"48,""1551398409"",""0.10700416"",""344.99832"",""1548979200"",68,""345"",""35061"",2,""2419200"",0,46,5,1,""btceur"",""Bitstamp"",NULL,259,12,48,""3"",""3"""
"48,""1551398409"",""0.10700416"",""344.99832"",""1548979200"",68,""345"",""35061"",2,""2419200"",0,46,5,1,""btceur"",""Bitstamp"",NULL,260,1,48,""22"",""22"""
"48,""1551398409"",""0.10700416"",""344.99832"",""1548979200"",68,""345"",""35061"",2,""2419200"",0,46,5,1,""btceur"",""Bitstamp"",NULL,251,4,48,""25"",""25"""
"48,""1551398409"",""0.10700416"",""344.99832"",""1548979200"",68,""345"",""35061"",2,""2419200"",0,46,5,1,""btceur"",""Bitstamp"",NULL,252,6,48,""15"",""15"""
"48,""1551398409"",""0.10700416"",""344.99832"",""1548979200"",68,""345"",""35061"",2,""2419200"",0,46,5,1,""btceur"",""Bitstamp"",NULL,253,7,48,""100"",""100"""
"48,""1551398409"",""0.10700416"",""344.99832"",""1548979200"",68,""345"",""35061"",2,""2419200"",0,46,5,1,""btceur"",""Bitstamp"",NULL,254,8,48,""20"",""20"""
"48,""1551398409"",""0.10700416"",""344.99832"",""1548979200"",68,""345"",""35061"",2,""2419200"",0,46,5,1,""btceur"",""Bitstamp"",NULL,255,9,48,""10"",""10"""
"48,""1551398409"",""0.10700416"",""344.99832"",""1548979200"",68,""345"",""35061"",2,""2419200"",0,46,5,1,""btceur"",""Bitstamp"",NULL,256,10,48,""25"",""25"""
"48,""1551398409"",""0.10700416"",""344.99832"",""1548979200"",68,""345"",""35061"",2,""2419200"",0,46,5,1,""btceur"",""Bitstamp"",NULL,257,11,48,""25"",""25"""
"49,""1554076789"",""2.0361514"",""244.99661"",""1551398400"",48,""245"",""54661"",2,""2678400"",0,47,5,1,""etheur"",""Bitstamp"",NULL,267,11,49,""25"",""25"""
"49,""1554076789"",""2.0361514"",""244.99661"",""1551398400"",48,""245"",""54661"",2,""2678400"",0,47,5,1,""etheur"",""Bitstamp"",NULL,266,10,49,""25"",""25"""
"49,""1554076789"",""2.0361514"",""244.99661"",""1551398400"",48,""245"",""54661"",2,""2678400"",0,47,5,1,""etheur"",""Bitstamp"",NULL,265,9,49,""10"",""10"""
"49,""1554076789"",""2.0361514"",""244.99661"",""1551398400"",48,""245"",""54661"",2,""2678400"",0,47,5,1,""etheur"",""Bitstamp"",NULL,261,4,49,""25"",""25"""
"49,""1554076789"",""2.0361514"",""244.99661"",""1551398400"",48,""245"",""54661"",2,""2678400"",0,47,5,1,""etheur"",""Bitstamp"",NULL,262,6,49,""15"",""15"""
"49,""1554076789"",""2.0361514"",""244.99661"",""1551398400"",48,""245"",""54661"",2,""2678400"",0,47,5,1,""etheur"",""Bitstamp"",NULL,263,7,49,""100"",""100"""
"49,""1554076789"",""2.0361514"",""244.99661"",""1551398400"",48,""245"",""54661"",2,""2678400"",0,47,5,1,""etheur"",""Bitstamp"",NULL,264,8,49,""20"",""20"""
"49,""1554076789"",""2.0361514"",""244.99661"",""1551398400"",48,""245"",""54661"",2,""2678400"",0,47,5,1,""etheur"",""Bitstamp"",NULL,270,1,49,""22"",""22"""
"49,""1554076789"",""2.0361514"",""244.99661"",""1551398400"",48,""245"",""54661"",2,""2678400"",0,47,5,1,""etheur"",""Bitstamp"",NULL,269,12,49,""3"",""3"""
"49,""1554076789"",""2.0361514"",""244.99661"",""1551398400"",48,""245"",""54661"",2,""2678400"",0,47,5,1,""etheur"",""Bitstamp"",NULL,268,5,49,""0"",""0"""
"50,""1554076773"",""0.099141024"",""344.99298"",""1551398400"",68,""345"",""38817"",2,""2678400"",0,48,5,1,""btceur"",""Bitstamp"",NULL,278,5,50,""100"",""100"""
"50,""1554076773"",""0.099141024"",""344.99298"",""1551398400"",68,""345"",""38817"",2,""2678400"",0,48,5,1,""btceur"",""Bitstamp"",NULL,276,10,50,""25"",""25"""
"50,""1554076773"",""0.099141024"",""344.99298"",""1551398400"",68,""345"",""38817"",2,""2678400"",0,48,5,1,""btceur"",""Bitstamp"",NULL,275,9,50,""10"",""10"""
"50,""1554076773"",""0.099141024"",""344.99298"",""1551398400"",68,""345"",""38817"",2,""2678400"",0,48,5,1,""btceur"",""Bitstamp"",NULL,274,8,50,""20"",""20"""
"50,""1554076773"",""0.099141024"",""344.99298"",""1551398400"",68,""345"",""38817"",2,""2678400"",0,48,5,1,""btceur"",""Bitstamp"",NULL,273,7,50,""100"",""100"""
"50,""1554076773"",""0.099141024"",""344.99298"",""1551398400"",68,""345"",""38817"",2,""2678400"",0,48,5,1,""btceur"",""Bitstamp"",NULL,272,6,50,""15"",""15"""
"50,""1554076773"",""0.099141024"",""344.99298"",""1551398400"",68,""345"",""38817"",2,""2678400"",0,48,5,1,""btceur"",""Bitstamp"",NULL,271,4,50,""25"",""25"""
"50,""1554076773"",""0.099141024"",""344.99298"",""1551398400"",68,""345"",""38817"",2,""2678400"",0,48,5,1,""btceur"",""Bitstamp"",NULL,280,1,50,""22"",""22"""
"50,""1554076773"",""0.099141024"",""344.99298"",""1551398400"",68,""345"",""38817"",2,""2678400"",0,48,5,1,""btceur"",""Bitstamp"",NULL,279,12,50,""3"",""3"""
"50,""1554076773"",""0.099141024"",""344.99298"",""1551398400"",68,""345"",""38817"",2,""2678400"",0,48,5,1,""btceur"",""Bitstamp"",NULL,277,11,50,""25"",""25"""
"51,""1556668802"",""1.6598512"",""244.999"",""1554076800"",48,""245"",""52898"",2,""2592000"",0,49,5,1,""etheur"",""Bitstamp"",NULL,287,11,51,""25"",""25"""
"51,""1556668802"",""1.6598512"",""244.999"",""1554076800"",48,""245"",""52898"",2,""2592000"",0,49,5,1,""etheur"",""Bitstamp"",NULL,286,10,51,""25"",""25"""
"51,""1556668802"",""1.6598512"",""244.999"",""1554076800"",48,""245"",""52898"",2,""2592000"",0,49,5,1,""etheur"",""Bitstamp"",NULL,285,9,51,""10"",""10"""
"51,""1556668802"",""1.6598512"",""244.999"",""1554076800"",48,""245"",""52898"",2,""2592000"",0,49,5,1,""etheur"",""Bitstamp"",NULL,284,8,51,""20"",""20"""
"51,""1556668802"",""1.6598512"",""244.999"",""1554076800"",48,""245"",""52898"",2,""2592000"",0,49,5,1,""etheur"",""Bitstamp"",NULL,283,7,51,""100"",""100"""
"51,""1556668802"",""1.6598512"",""244.999"",""1554076800"",48,""245"",""52898"",2,""2592000"",0,49,5,1,""etheur"",""Bitstamp"",NULL,282,6,51,""15"",""15"""
"51,""1556668802"",""1.6598512"",""244.999"",""1554076800"",48,""245"",""52898"",2,""2592000"",0,49,5,1,""etheur"",""Bitstamp"",NULL,281,4,51,""25"",""25"""
